tipo,elemento,x1,y1,x2,y2,ancho_px,alto_px,valor_x,valor_y,texto,descripcion
curva,punto,340,40.0,,,,,,,,"Punto de la curva en píxel (340, 40.0); sin calibración suficiente para valor real."
curva,punto,341,40.0,,,,,,,,"Punto de la curva en píxel (341, 40.0); sin calibración suficiente para valor real."
curva,punto,342,40.0,,,,,,,,"Punto de la curva en píxel (342, 40.0); sin calibración suficiente para valor real."
curva,punto,343,39.5,,,,,,,,"Punto de la curva en píxel (343, 39.5); sin calibración suficiente para valor real."
curva,punto,344,39.5,,,,,,,,"Punto de la curva en píxel (344, 39.5); sin calibración suficiente para valor real."
curva,punto,345,39.5,,,,,,,,"Punto de la curva en píxel (345, 39.5); sin calibración suficiente para valor real."
curva,punto,346,39.5,,,,,,,,"Punto de la curva en píxel (346, 39.5); sin calibración suficiente para valor real."
curva,punto,347,39.5,,,,,,,,"Punto de la curva en píxel (347, 39.5); sin calibración suficiente para valor real."
curva,punto,348,39.5,,,,,,,,"Punto de la curva en píxel (348, 39.5); sin calibración suficiente para valor real."
curva,punto,349,39.5,,,,,,,,"Punto de la curva en píxel (349, 39.5); sin calibración suficiente para valor real."
curva,punto,350,39.5,,,,,,,,"Punto de la curva en píxel (350, 39.5); sin calibración suficiente para valor real."
curva,punto,351,39.5,,,,,,,,"Punto de la curva en píxel (351, 39.5); sin calibración suficiente para valor real."
curva,punto,352,39.0,,,,,,,,"Punto de la curva en píxel (352, 39.0); sin calibración suficiente para valor real."
curva,punto,353,39.0,,,,,,,,"Punto de la curva en píxel (353, 39.0); sin calibración suficiente para valor real."
curva,punto,354,39.0,,,,,,,,"Punto de la curva en píxel (354, 39.0); sin calibración suficiente para valor real."
curva,punto,355,39.0,,,,,,,,"Punto de la curva en píxel (355, 39.0); sin calibración suficiente para valor real."
curva,punto,356,39.0,,,,,,,,"Punto de la curva en píxel (356, 39.0); sin calibración suficiente para valor real."
curva,punto,357,39.0,,,,,,,,"Punto de la curva en píxel (357, 39.0); sin calibración suficiente para valor real."
curva,punto,358,38.5,,,,,,,,"Punto de la curva en píxel (358, 38.5); sin calibración suficiente para valor real."
curva,punto,359,38.0,,,,,,,,"Punto de la curva en píxel (359, 38.0); sin calibración suficiente para valor real."
curva,punto,360,38.0,,,,,,,,"Punto de la curva en píxel (360, 38.0); sin calibración suficiente para valor real."
curva,punto,361,38.0,,,,,,,,"Punto de la curva en píxel (361, 38.0); sin calibración suficiente para valor real."
curva,punto,362,38.0,,,,,,,,"Punto de la curva en píxel (362, 38.0); sin calibración suficiente para valor real."
curva,punto,363,38.0,,,,,,,,"Punto de la curva en píxel (363, 38.0); sin calibración suficiente para valor real."
curva,punto,364,38.0,,,,,,,,"Punto de la curva en píxel (364, 38.0); sin calibración suficiente para valor real."
curva,punto,365,38.5,,,,,,,,"Punto de la curva en píxel (365, 38.5); sin calibración suficiente para valor real."
