tipo,elemento,x1,y1,x2,y2,ancho_px,alto_px,valor_x,valor_y,texto,descripcion
curva,punto,326,55.0,,,,,,,,"Punto de la curva en píxel (326, 55.0); sin calibración suficiente para valor real."
curva,punto,327,54.5,,,,,,,,"Punto de la curva en píxel (327, 54.5); sin calibración suficiente para valor real."
curva,punto,328,54.0,,,,,,,,"Punto de la curva en píxel (328, 54.0); sin calibración suficiente para valor real."
curva,punto,329,54.0,,,,,,,,"Punto de la curva en píxel (329, 54.0); sin calibración suficiente para valor real."
curva,punto,330,53.0,,,,,,,,"Punto de la curva en píxel (330, 53.0); sin calibración suficiente para valor real."
curva,punto,331,53.0,,,,,,,,"Punto de la curva en píxel (331, 53.0); sin calibración suficiente para valor real."
curva,punto,332,52.0,,,,,,,,"Punto de la curva en píxel (332, 52.0); sin calibración suficiente para valor real."
curva,punto,333,52.0,,,,,,,,"Punto de la curva en píxel (333, 52.0); sin calibración suficiente para valor real."
curva,punto,334,51.5,,,,,,,,"Punto de la curva en píxel (334, 51.5); sin calibración suficiente para valor real."
curva,punto,335,51.0,,,,,,,,"Punto de la curva en píxel (335, 51.0); sin calibración suficiente para valor real."
curva,punto,336,50.5,,,,,,,,"Punto de la curva en píxel (336, 50.5); sin calibración suficiente para valor real."
curva,punto,337,50.0,,,,,,,,"Punto de la curva en píxel (337, 50.0); sin calibración suficiente para valor real."
curva,punto,338,49.5,,,,,,,,"Punto de la curva en píxel (338, 49.5); sin calibración suficiente para valor real."
curva,punto,339,49.0,,,,,,,,"Punto de la curva en píxel (339, 49.0); sin calibración suficiente para valor real."
curva,punto,340,49.0,,,,,,,,"Punto de la curva en píxel (340, 49.0); sin calibración suficiente para valor real."
curva,punto,341,48.0,,,,,,,,"Punto de la curva en píxel (341, 48.0); sin calibración suficiente para valor real."
curva,punto,342,48.0,,,,,,,,"Punto de la curva en píxel (342, 48.0); sin calibración suficiente para valor real."
curva,punto,343,47.5,,,,,,,,"Punto de la curva en píxel (343, 47.5); sin calibración suficiente para valor real."
curva,punto,344,47.0,,,,,,,,"Punto de la curva en píxel (344, 47.0); sin calibración suficiente para valor real."
curva,punto,345,46.0,,,,,,,,"Punto de la curva en píxel (345, 46.0); sin calibración suficiente para valor real."
curva,punto,346,46.0,,,,,,,,"Punto de la curva en píxel (346, 46.0); sin calibración suficiente para valor real."
curva,punto,347,45.5,,,,,,,,"Punto de la curva en píxel (347, 45.5); sin calibración suficiente para valor real."
curva,punto,348,45.0,,,,,,,,"Punto de la curva en píxel (348, 45.0); sin calibración suficiente para valor real."
curva,punto,349,44.5,,,,,,,,"Punto de la curva en píxel (349, 44.5); sin calibración suficiente para valor real."
curva,punto,350,44.0,,,,,,,,"Punto de la curva en píxel (350, 44.0); sin calibración suficiente para valor real."
curva,punto,351,44.0,,,,,,,,"Punto de la curva en píxel (351, 44.0); sin calibración suficiente para valor real."
curva,punto,352,43.0,,,,,,,,"Punto de la curva en píxel (352, 43.0); sin calibración suficiente para valor real."
curva,punto,353,43.0,,,,,,,,"Punto de la curva en píxel (353, 43.0); sin calibración suficiente para valor real."
curva,punto,354,42.5,,,,,,,,"Punto de la curva en píxel (354, 42.5); sin calibración suficiente para valor real."
curva,punto,355,42.0,,,,,,,,"Punto de la curva en píxel (355, 42.0); sin calibración suficiente para valor real."
curva,punto,356,41.5,,,,,,,,"Punto de la curva en píxel (356, 41.5); sin calibración suficiente para valor real."
curva,punto,357,41.0,,,,,,,,"Punto de la curva en píxel (357, 41.0); sin calibración suficiente para valor real."
curva,punto,358,40.5,,,,,,,,"Punto de la curva en píxel (358, 40.5); sin calibración suficiente para valor real."
curva,punto,359,40.0,,,,,,,,"Punto de la curva en píxel (359, 40.0); sin calibración suficiente para valor real."
curva,punto,360,40.0,,,,,,,,"Punto de la curva en píxel (360, 40.0); sin calibración suficiente para valor real."
curva,punto,361,39.0,,,,,,,,"Punto de la curva en píxel (361, 39.0); sin calibración suficiente para valor real."
curva,punto,362,39.5,,,,,,,,"Punto de la curva en píxel (362, 39.5); sin calibración suficiente para valor real."
